측정소코드,측정소명,측정일시,SO2,CO,O3,NO2,PM10,PM25,time
111123,종로구,2021061115,0.004,0.4,0.051,0.02,23.0,14.0,2021-06-11 15:00:00
111123,종로구,2021061116,0.003,0.4,0.043,0.021,19.0,13.0,2021-06-11 16:00:00
111123,종로구,2021061117,0.003,0.3,0.042,0.016,20.0,11.0,2021-06-11 17:00:00
111123,종로구,2021061118,0.005,0.4,0.041,0.014,21.0,16.0,2021-06-11 18:00:00
111123,종로구,2021061119,0.004,0.4,0.041,0.016,21.0,16.0,2021-06-11 19:00:00
111123,종로구,2021061120,0.004,0.4,0.038,0.014,23.0,17.0,2021-06-11 20:00:00
111123,종로구,2021061121,0.004,0.4,0.026,0.022,24.0,18.0,2021-06-11 21:00:00
111123,종로구,2021061122,0.004,0.4,0.022,0.023,27.0,15.0,2021-06-11 22:00:00
111123,종로구,2021061123,0.005,0.4,0.019,0.021,29.0,14.0,2021-06-11 23:00:00
111123,종로구,2021061124,0.003,0.3,0.027,0.012,22.0,11.0,2021-06-12 00:00:00
111123,종로구,2021061201,0.004,0.4,0.02,0.015,18.0,9.0,2021-06-12 01:00:00
111123,종로구,2021061202,0.003,0.4,0.017,0.014,19.0,10.0,2021-06-12 02:00:00
111123,종로구,2021061203,0.004,0.4,0.013,0.014,20.0,13.0,2021-06-12 03:00:00
111123,종로구,2021061204,0.005,0.3,0.017,0.009,20.0,10.0,2021-06-12 04:00:00
111123,종로구,2021061205,0.003,0.3,0.017,0.012,17.0,11.0,2021-06-12 05:00:00
111123,종로구,2021061206,0.003,0.3,0.015,0.012,19.0,10.0,2021-06-12 06:00:00
111123,종로구,2021061207,0.004,0.3,0.017,0.013,18.0,11.0,2021-06-12 07:00:00
111123,종로구,2021061208,0.003,0.3,0.018,0.013,18.0,10.0,2021-06-12 08:00:00
111123,종로구,2021061209,0.003,0.4,0.021,0.013,22.0,9.0,2021-06-12 09:00:00
111123,종로구,2021061210,0.004,0.4,0.027,0.012,19.0,11.0,2021-06-12 10:00:00
111123,종로구,2021061211,0.004,0.4,0.034,0.012,20.0,12.0,2021-06-12 11:00:00
111123,종로구,2021061212,0.003,0.3,0.045,0.009,17.0,10.0,2021-06-12 12:00:00
111123,종로구,2021061213,0.003,0.3,0.059,0.01,17.0,12.0,2021-06-12 13:00:00
111123,종로구,2021061214,0.004,0.3,0.071,0.008,20.0,13.0,2021-06-12 14:00:00
111123,종로구,2021061215,0.005,0.3,0.076,0.009,20.0,13.0,2021-06-12 15:00:00
111123,종로구,2021061216,0.004,0.4,0.085,0.015,28.0,18.0,2021-06-12 16:00:00
111123,종로구,2021061217,0.004,0.4,0.07,0.011,30.0,17.0,2021-06-12 17:00:00
111123,종로구,2021061218,0.003,0.4,0.046,0.008,23.0,15.0,2021-06-12 18:00:00
111123,종로구,2021061219,0.003,0.3,0.04,0.008,17.0,12.0,2021-06-12 19:00:00
111123,종로구,2021061220,0.003,0.4,0.033,0.012,20.0,12.0,2021-06-12 20:00:00
111123,종로구,2021061221,0.004,0.4,0.025,0.013,24.0,15.0,2021-06-12 21:00:00
111123,종로구,2021061222,0.003,0.4,0.026,0.012,24.0,14.0,2021-06-12 22:00:00
111123,종로구,2021061223,0.003,0.4,0.021,0.015,24.0,14.0,2021-06-12 23:00:00
111123,종로구,2021061224,0.003,0.5,0.013,0.02,24.0,14.0,2021-06-13 00:00:00
111123,종로구,2021061301,0.004,0.5,0.007,0.025,24.0,15.0,2021-06-13 01:00:00
111123,종로구,2021061302,0.004,0.5,0.007,0.024,25.0,15.0,2021-06-13 02:00:00
111123,종로구,2021061303,0.004,0.4,0.01,0.019,31.0,14.0,2021-06-13 03:00:00
111123,종로구,2021061304,0.004,0.4,0.012,0.016,26.0,16.0,2021-06-13 04:00:00
111123,종로구,2021061305,0.004,0.4,0.008,0.018,25.0,17.0,2021-06-13 05:00:00
111123,종로구,2021061306,0.004,0.4,0.007,0.018,23.0,14.0,2021-06-13 06:00:00
111123,종로구,2021061307,0.004,0.4,0.006,0.019,24.0,13.0,2021-06-13 07:00:00
111123,종로구,2021061308,0.004,0.4,0.014,0.019,22.0,12.0,2021-06-13 08:00:00
111123,종로구,2021061309,0.004,0.5,0.025,0.018,27.0,15.0,2021-06-13 09:00:00
111123,종로구,2021061310,0.003,0.5,0.03,0.027,33.0,18.0,2021-06-13 10:00:00
111123,종로구,2021061311,0.004,0.5,0.044,0.026,42.0,26.0,2021-06-13 11:00:00
111123,종로구,2021061312,0.005,0.5,0.06,0.021,41.0,26.0,2021-06-13 12:00:00
111123,종로구,2021061313,0.005,0.5,0.075,0.016,40.0,25.0,2021-06-13 13:00:00
111123,종로구,2021061314,0.003,0.4,0.09,0.014,42.0,28.0,2021-06-13 14:00:00
111123,종로구,2021061315,0.004,0.4,0.098,0.014,48.0,33.0,2021-06-13 15:00:00
111123,종로구,2021061316,0.005,0.4,0.09,0.013,46.0,30.0,2021-06-13 16:00:00
111123,종로구,2021061317,0.005,0.4,0.082,0.012,43.0,26.0,2021-06-13 17:00:00
111123,종로구,2021061318,0.006,0.4,0.063,0.01,33.0,22.0,2021-06-13 18:00:00
111123,종로구,2021061319,0.004,0.4,0.043,0.011,33.0,18.0,2021-06-13 19:00:00
111123,종로구,2021061320,0.005,0.4,0.036,0.014,27.0,15.0,2021-06-13 20:00:00
111123,종로구,2021061321,0.005,0.4,0.028,0.019,27.0,14.0,2021-06-13 21:00:00
111123,종로구,2021061322,0.004,0.4,0.028,0.02,24.0,15.0,2021-06-13 22:00:00
111123,종로구,2021061323,0.004,0.4,0.018,0.026,25.0,14.0,2021-06-13 23:00:00
111123,종로구,2021061324,0.003,0.4,0.017,0.024,26.0,16.0,2021-06-14 00:00:00
111123,종로구,2021061401,0.004,0.4,0.016,0.022,27.0,17.0,2021-06-14 01:00:00
111123,종로구,2021061402,0.004,0.4,0.015,0.02,26.0,16.0,2021-06-14 02:00:00
111123,종로구,2021061403,0.004,0.4,0.013,0.02,28.0,18.0,2021-06-14 03:00:00
111123,종로구,2021061404,0.003,0.4,0.013,0.02,25.0,16.0,2021-06-14 04:00:00
111123,종로구,2021061405,0.004,0.4,0.01,0.023,28.0,17.0,2021-06-14 05:00:00
111123,종로구,2021061406,0.004,0.5,0.005,0.027,29.0,17.0,2021-06-14 06:00:00
111123,종로구,2021061407,0.005,0.5,0.007,0.026,34.0,21.0,2021-06-14 07:00:00
111123,종로구,2021061408,0.005,0.5,0.008,0.026,29.0,15.0,2021-06-14 08:00:00
111123,종로구,2021061409,0.004,0.6,0.014,0.032,30.0,19.0,2021-06-14 09:00:00
111123,종로구,2021061410,0.005,0.5,0.021,0.034,32.0,19.0,2021-06-14 10:00:00
111123,종로구,2021061411,0.004,0.5,0.03,0.031,36.0,19.0,2021-06-14 11:00:00
111123,종로구,2021061412,0.003385060129509714,0.5056451612903227,0.029246334987879492,0.0233455069124424,38.92536106296938,20.46600484820501,2021-06-14 12:00:00
111123,종로구,2021061413,0.003385060129509714,0.5056451612903227,0.029246334987879492,0.0233455069124424,38.92536106296938,20.46600484820501,2021-06-14 13:00:00
111123,종로구,2021061414,0.004,0.5,0.069,0.017,27.0,17.0,2021-06-14 14:00:00
111123,종로구,2021061415,0.005,0.5,0.088,0.021,36.0,24.0,2021-06-14 15:00:00
111123,종로구,2021061416,0.004,0.6,0.092,0.037,47.0,32.0,2021-06-14 16:00:00
111123,종로구,2021061417,0.005,0.6,0.104,0.038,70.0,39.0,2021-06-14 17:00:00
111123,종로구,2021061418,0.006,0.6,0.111,0.038,68.0,41.0,2021-06-14 18:00:00
111123,종로구,2021061419,0.005,0.6,0.096,0.038,62.0,42.0,2021-06-14 19:00:00
111123,종로구,2021061420,0.006,0.5,0.079,0.035,53.0,35.0,2021-06-14 20:00:00
111123,종로구,2021061421,0.004,0.6,0.058,0.04,48.0,32.0,2021-06-14 21:00:00
111123,종로구,2021061422,0.004,0.7,0.03,0.054,52.0,36.0,2021-06-14 22:00:00
111123,종로구,2021061423,0.006,0.7,0.023,0.05,52.0,31.0,2021-06-14 23:00:00
111123,종로구,2021061424,0.004,0.7,0.021,0.047,40.0,27.0,2021-06-15 00:00:00
111123,종로구,2021061501,0.006,0.6,0.027,0.036,36.0,24.0,2021-06-15 01:00:00
111123,종로구,2021061502,0.005,0.5,0.018,0.037,33.0,23.0,2021-06-15 02:00:00
111123,종로구,2021061503,0.004,0.5,0.027,0.028,33.0,25.0,2021-06-15 03:00:00
111123,종로구,2021061504,0.005,0.5,0.04,0.015,32.0,24.0,2021-06-15 04:00:00
111123,종로구,2021061505,0.004,0.5,0.03,0.016,47.0,33.0,2021-06-15 05:00:00
111123,종로구,2021061506,0.003,0.6,0.028,0.016,53.0,33.0,2021-06-15 06:00:00
111123,종로구,2021061507,0.003,0.5,0.022,0.019,50.0,30.0,2021-06-15 07:00:00
111123,종로구,2021061508,0.003,0.5,0.02,0.02,35.0,23.0,2021-06-15 08:00:00
111123,종로구,2021061509,0.003,0.5,0.017,0.022,28.0,20.0,2021-06-15 09:00:00
111123,종로구,2021061510,0.003,0.5,0.01,0.027,28.0,20.0,2021-06-15 10:00:00
111123,종로구,2021061511,0.004,0.4,0.014,0.022,27.0,18.0,2021-06-15 11:00:00
111123,종로구,2021061512,0.003,0.4,0.017,0.015,16.0,11.0,2021-06-15 12:00:00
111123,종로구,2021061513,0.003,0.4,0.018,0.016,14.0,9.0,2021-06-15 13:00:00
111123,종로구,2021061514,0.003,0.4,0.022,0.013,13.0,8.0,2021-06-15 14:00:00
111123,종로구,2021061515,0.003,0.4,0.023,0.014,17.0,11.0,2021-06-15 15:00:00
111123,종로구,2021061516,0.004,0.4,0.026,0.014,15.0,9.0,2021-06-15 16:00:00
111123,종로구,2021061517,0.003,0.4,0.032,0.011,14.0,7.0,2021-06-15 17:00:00
111123,종로구,2021061518,0.005,0.4,0.032,0.012,14.0,9.0,2021-06-15 18:00:00
111123,종로구,2021061519,0.004,0.3,0.031,0.01,13.0,8.0,2021-06-15 19:00:00
111123,종로구,2021061520,0.005,0.3,0.028,0.01,13.0,9.0,2021-06-15 20:00:00
111123,종로구,2021061521,0.003,0.4,0.023,0.016,12.0,9.0,2021-06-15 21:00:00
111123,종로구,2021061522,0.004,0.4,0.025,0.016,12.0,8.0,2021-06-15 22:00:00
111123,종로구,2021061523,0.005,0.3,0.033,0.011,11.0,7.0,2021-06-15 23:00:00
111123,종로구,2021061524,0.004,0.3,0.034,0.011,10.0,6.0,2021-06-16 00:00:00
111123,종로구,2021061601,0.003,0.3,0.035,0.009,11.0,9.0,2021-06-16 01:00:00
111123,종로구,2021061602,0.004,0.3,0.037,0.007,10.0,6.0,2021-06-16 02:00:00
111123,종로구,2021061603,0.003,0.3,0.039,0.006,10.0,7.0,2021-06-16 03:00:00
111123,종로구,2021061604,0.004,0.3,0.037,0.006,7.0,5.0,2021-06-16 04:00:00
111123,종로구,2021061605,0.003,0.3,0.033,0.008,8.0,4.0,2021-06-16 05:00:00
111123,종로구,2021061606,0.003,0.3,0.03,0.009,7.0,4.0,2021-06-16 06:00:00
111123,종로구,2021061607,0.004,0.3,0.028,0.013,7.0,3.0,2021-06-16 07:00:00
111123,종로구,2021061608,0.005,0.3,0.028,0.012,6.0,1.0,2021-06-16 08:00:00
111123,종로구,2021061609,0.004,0.3,0.037,0.009,9.0,4.0,2021-06-16 09:00:00
111123,종로구,2021061610,0.003,0.3,0.041,0.007,11.0,3.0,2021-06-16 10:00:00
111123,종로구,2021061611,0.003,0.3,0.041,0.007,10.0,4.0,2021-06-16 11:00:00
111123,종로구,2021061612,0.004,0.3,0.042,0.006,6.0,2.0,2021-06-16 12:00:00
111123,종로구,2021061613,0.004,0.3,0.042,0.008,5.0,2.0,2021-06-16 13:00:00
111123,종로구,2021061614,0.003,0.3,0.041,0.007,9.0,3.0,2021-06-16 14:00:00
111123,종로구,2021061615,0.003,0.3,0.043,0.007,9.0,7.0,2021-06-16 15:00:00
111123,종로구,2021061616,0.004,0.3,0.042,0.007,8.0,4.0,2021-06-16 16:00:00
111123,종로구,2021061617,0.004,0.3,0.039,0.009,10.0,6.0,2021-06-16 17:00:00
111123,종로구,2021061618,0.004,0.3,0.04,0.008,11.0,5.0,2021-06-16 18:00:00
111123,종로구,2021061619,0.005,0.3,0.038,0.009,10.0,7.0,2021-06-16 19:00:00
111123,종로구,2021061620,0.004,0.3,0.036,0.008,14.0,8.0,2021-06-16 20:00:00
111123,종로구,2021061621,0.002,0.3,0.035,0.009,16.0,8.0,2021-06-16 21:00:00
111123,종로구,2021061622,0.003,0.3,0.033,0.01,12.0,7.0,2021-06-16 22:00:00
111123,종로구,2021061623,0.003,0.3,0.032,0.011,11.0,6.0,2021-06-16 23:00:00
111123,종로구,2021061624,0.004,0.3,0.032,0.01,12.0,6.0,2021-06-17 00:00:00
111123,종로구,2021061701,0.004,0.3,0.034,0.008,11.0,7.0,2021-06-17 01:00:00
111123,종로구,2021061702,0.003,0.3,0.035,0.006,9.0,6.0,2021-06-17 02:00:00
111123,종로구,2021061703,0.003,0.3,0.035,0.005,9.0,7.0,2021-06-17 03:00:00
111123,종로구,2021061704,0.004,0.3,0.034,0.005,8.0,6.0,2021-06-17 04:00:00
111123,종로구,2021061705,0.003,0.3,0.034,0.006,9.0,6.0,2021-06-17 05:00:00
111123,종로구,2021061706,0.003,0.3,0.031,0.008,9.0,5.0,2021-06-17 06:00:00
111123,종로구,2021061707,0.004,0.3,0.027,0.013,10.0,3.0,2021-06-17 07:00:00
111123,종로구,2021061708,0.004,0.3,0.027,0.013,10.0,5.0,2021-06-17 08:00:00
111123,종로구,2021061709,0.004,0.3,0.026,0.014,12.0,5.0,2021-06-17 09:00:00
111123,종로구,2021061710,0.005,0.3,0.024,0.017,13.0,5.0,2021-06-17 10:00:00
111123,종로구,2021061711,0.002,0.4,0.021,0.022,16.0,7.0,2021-06-17 11:00:00
111123,종로구,2021061712,0.003,0.4,0.029,0.018,15.0,6.0,2021-06-17 12:00:00
111123,종로구,2021061713,0.004,0.4,0.038,0.016,15.0,6.0,2021-06-17 13:00:00
111123,종로구,2021061714,0.003,0.4,0.043,0.019,17.0,9.0,2021-06-17 14:00:00
111123,종로구,2021061715,0.002,0.4,0.043,0.021,20.0,11.0,2021-06-17 15:00:00
111123,종로구,2021061716,0.005,0.4,0.042,0.022,17.0,10.0,2021-06-17 16:00:00
111123,종로구,2021061717,0.005,0.4,0.039,0.023,20.0,12.0,2021-06-17 17:00:00
111123,종로구,2021061718,0.004,0.4,0.035,0.026,21.0,12.0,2021-06-17 18:00:00
111123,종로구,2021061719,0.003,0.4,0.032,0.021,21.0,15.0,2021-06-17 19:00:00
111123,종로구,2021061720,0.004,0.4,0.029,0.019,19.0,12.0,2021-06-17 20:00:00
111123,종로구,2021061721,0.004,0.4,0.029,0.018,23.0,15.0,2021-06-17 21:00:00
111123,종로구,2021061722,0.005,0.4,0.03,0.017,24.0,17.0,2021-06-17 22:00:00
111123,종로구,2021061723,0.004,0.4,0.024,0.021,27.0,20.0,2021-06-17 23:00:00
111123,종로구,2021061724,0.004,0.4,0.02,0.02,30.0,21.0,2021-06-18 00:00:00
111123,종로구,2021061801,0.004,0.4,0.022,0.016,32.0,23.0,2021-06-18 01:00:00
111123,종로구,2021061802,0.004,0.3,0.028,0.011,28.0,21.0,2021-06-18 02:00:00
111123,종로구,2021061803,0.004,0.3,0.03,0.01,32.0,24.0,2021-06-18 03:00:00
111123,종로구,2021061804,0.005,0.3,0.032,0.01,28.0,20.0,2021-06-18 04:00:00
111123,종로구,2021061805,0.004,0.3,0.033,0.009,22.0,15.0,2021-06-18 05:00:00
111123,종로구,2021061806,0.004,0.3,0.033,0.01,10.0,8.0,2021-06-18 06:00:00
111123,종로구,2021061807,0.004,0.3,0.033,0.015,4.0,6.0,2021-06-18 07:00:00
111123,종로구,2021061808,0.003,0.3,0.031,0.017,5.0,3.0,2021-06-18 08:00:00
111123,종로구,2021061809,0.004,0.4,0.029,0.019,14.333333333333334,8.0,2021-06-18 09:00:00
111123,종로구,2021061810,0.003,0.4,0.029,0.019,9.0,6.0,2021-06-18 10:00:00
111123,종로구,2021061811,0.003,0.4,0.029,0.016,10.0,3.0,2021-06-18 11:00:00
111123,종로구,2021061812,0.003,0.4,0.03,0.016,7.0,4.0,2021-06-18 12:00:00
111123,종로구,2021061813,0.004,0.4,0.032,0.015,6.0,7.0,2021-06-18 13:00:00
111123,종로구,2021061814,0.003,0.4,0.031,0.017,14.0,10.0,2021-06-18 14:00:00
111123,종로구,2021061815,0.004,0.4,0.032,0.018,16.0,11.0,2021-06-18 15:00:00
111123,종로구,2021061816,0.004,0.4,0.034,0.017,14.0,8.0,2021-06-18 16:00:00
111123,종로구,2021061817,0.004,0.4,0.035,0.016,15.0,11.0,2021-06-18 17:00:00
111123,종로구,2021061818,0.004,0.4,0.032,0.016,12.0,7.0,2021-06-18 18:00:00
111123,종로구,2021061819,0.004,0.4,0.029,0.019,13.0,6.0,2021-06-18 19:00:00
111123,종로구,2021061820,0.004,0.4,0.029,0.017,13.0,9.0,2021-06-18 20:00:00
111123,종로구,2021061821,0.005,0.4,0.032,0.015,13.0,11.0,2021-06-18 21:00:00
111123,종로구,2021061822,0.003,0.4,0.043,0.013,16.0,11.0,2021-06-18 22:00:00
111123,종로구,2021061823,0.004,0.4,0.036,0.02,23.0,16.0,2021-06-18 23:00:00
111123,종로구,2021061824,0.002,0.5,0.051,0.016,34.0,21.0,2021-06-19 00:00:00
111123,종로구,2021061901,0.004,0.5,0.065,0.009,39.0,23.0,2021-06-19 01:00:00
111123,종로구,2021061902,0.003,0.5,0.066,0.008,36.0,25.0,2021-06-19 02:00:00
111123,종로구,2021061903,0.003,0.5,0.067,0.006,40.0,26.0,2021-06-19 03:00:00
111123,종로구,2021061904,0.004,0.5,0.067,0.007,37.0,24.0,2021-06-19 04:00:00
111123,종로구,2021061905,0.003,0.5,0.056,0.009,43.0,27.0,2021-06-19 05:00:00
111123,종로구,2021061906,0.003,0.5,0.041,0.015,38.0,23.0,2021-06-19 06:00:00
111123,종로구,2021061907,0.003,0.6,0.038,0.018,37.0,22.0,2021-06-19 07:00:00
111123,종로구,2021061908,0.003,0.6,0.043,0.018,37.0,21.0,2021-06-19 08:00:00
111123,종로구,2021061909,0.003,0.6,0.046,0.018,45.0,25.0,2021-06-19 09:00:00
111123,종로구,2021061910,0.004,0.5,0.048,0.015,31.0,19.0,2021-06-19 10:00:00
111123,종로구,2021061911,0.004,0.5,0.064,0.014,29.0,21.0,2021-06-19 11:00:00
111123,종로구,2021061912,0.004,0.5,0.071,0.013,34.0,23.0,2021-06-19 12:00:00
111123,종로구,2021061913,0.005,0.5,0.082,0.014,34.0,22.0,2021-06-19 13:00:00
111123,종로구,2021061914,0.003,0.5,0.096,0.012,37.0,24.0,2021-06-19 14:00:00
111123,종로구,2021061915,0.004,0.5,0.114,0.014,44.0,28.0,2021-06-19 15:00:00
111123,종로구,2021061916,0.006,0.5,0.116,0.014,51.0,38.0,2021-06-19 16:00:00
111123,종로구,2021061917,0.004,0.5,0.101,0.013,54.0,40.0,2021-06-19 17:00:00
111123,종로구,2021061918,0.006,0.6,0.094,0.014,42.0,32.0,2021-06-19 18:00:00
111123,종로구,2021061919,0.006,0.6,0.082,0.017,44.0,32.0,2021-06-19 19:00:00
111123,종로구,2021061920,0.005,0.6,0.063,0.022,39.0,28.0,2021-06-19 20:00:00
111123,종로구,2021061921,0.006,0.6,0.05,0.022,33.0,26.0,2021-06-19 21:00:00
111123,종로구,2021061922,0.004,0.6,0.043,0.021,36.0,25.0,2021-06-19 22:00:00
111123,종로구,2021061923,0.005,0.7,0.032,0.026,37.0,27.0,2021-06-19 23:00:00
111123,종로구,2021061924,0.003,0.7,0.023,0.028,34.0,26.0,2021-06-20 00:00:00
111123,종로구,2021062001,0.003,0.7,0.02,0.028,39.0,28.0,2021-06-20 01:00:00
111123,종로구,2021062002,0.004,0.7,0.018,0.025,41.0,29.0,2021-06-20 02:00:00
111123,종로구,2021062003,0.005,0.8,0.012,0.027,47.0,31.0,2021-06-20 03:00:00
111123,종로구,2021062004,0.003,0.7,0.015,0.022,41.0,27.0,2021-06-20 04:00:00
111123,종로구,2021062005,0.005,0.6,0.019,0.016,35.0,26.0,2021-06-20 05:00:00
111123,종로구,2021062006,0.004,0.5,0.022,0.015,37.0,27.0,2021-06-20 06:00:00
111123,종로구,2021062007,0.004,0.6,0.019,0.019,35.0,26.0,2021-06-20 07:00:00
111123,종로구,2021062008,0.005,0.5,0.027,0.016,33.0,23.0,2021-06-20 08:00:00
111123,종로구,2021062009,0.004,0.5,0.04,0.014,35.0,27.0,2021-06-20 09:00:00
111123,종로구,2021062010,0.004,0.5,0.05,0.012,35.0,25.0,2021-06-20 10:00:00
111123,종로구,2021062011,0.004,0.5,0.066,0.011,36.0,28.0,2021-06-20 11:00:00
111123,종로구,2021062012,0.004,0.5,0.091,0.009,40.0,28.0,2021-06-20 12:00:00
111123,종로구,2021062013,0.005,0.5,0.09,0.009,46.0,31.0,2021-06-20 13:00:00
111123,종로구,2021062014,0.004,0.5,0.095,0.008,44.0,26.0,2021-06-20 14:00:00
111123,종로구,2021062015,0.005,0.5,0.097,0.009,52.0,29.0,2021-06-20 15:00:00
111123,종로구,2021062016,0.004,0.5,0.103,0.008,51.0,33.0,2021-06-20 16:00:00
111123,종로구,2021062017,0.002,0.5,0.099,0.009,51.0,34.0,2021-06-20 17:00:00
111123,종로구,2021062018,0.003,0.5,0.094,0.009,50.0,33.0,2021-06-20 18:00:00
111123,종로구,2021062019,0.004,0.5,0.097,0.01,56.0,35.0,2021-06-20 19:00:00
111123,종로구,2021062020,0.004,0.5,0.088,0.01,64.0,37.0,2021-06-20 20:00:00
111123,종로구,2021062021,0.005,0.5,0.089,0.01,71.0,39.0,2021-06-20 21:00:00
111123,종로구,2021062022,0.003,0.6,0.087,0.01,74.0,41.0,2021-06-20 22:00:00
111123,종로구,2021062023,0.003,0.6,0.085,0.01,77.0,44.0,2021-06-20 23:00:00
111123,종로구,2021062024,0.004,0.5,0.082,0.01,72.0,40.0,2021-06-21 00:00:00
111123,종로구,2021062101,0.004,0.5,0.075,0.009,77.0,40.0,2021-06-21 01:00:00
111123,종로구,2021062102,0.003,0.5,0.066,0.007,79.0,41.0,2021-06-21 02:00:00
111123,종로구,2021062103,0.003,0.5,0.064,0.005,70.0,36.0,2021-06-21 03:00:00
111123,종로구,2021062104,0.003,0.5,0.063,0.004,50.0,30.0,2021-06-21 04:00:00
111123,종로구,2021062105,0.004,0.5,0.058,0.006,50.0,31.0,2021-06-21 05:00:00
111123,종로구,2021062106,0.004,0.5,0.053,0.008,46.0,28.0,2021-06-21 06:00:00
111123,종로구,2021062107,0.003,0.5,0.049,0.011,44.0,25.0,2021-06-21 07:00:00
111123,종로구,2021062108,0.004,0.5,0.048,0.012,38.0,25.0,2021-06-21 08:00:00
111123,종로구,2021062109,0.004,0.5,0.049,0.014,37.0,23.0,2021-06-21 09:00:00
111123,종로구,2021062110,0.003,0.5,0.054,0.013,35.0,24.0,2021-06-21 10:00:00
111123,종로구,2021062111,0.003,0.5,0.061,0.012,34.0,25.0,2021-06-21 11:00:00
111123,종로구,2021062112,0.004,0.4,0.068,0.009,36.0,24.0,2021-06-21 12:00:00
111123,종로구,2021062113,0.004,0.4,0.07,0.009,33.0,18.0,2021-06-21 13:00:00
111123,종로구,2021062114,0.003,0.4,0.081,0.011,38.0,21.0,2021-06-21 14:00:00
111123,종로구,2021062115,0.004,0.4,0.069,0.01,37.0,20.0,2021-06-21 15:00:00
111123,종로구,2021062116,0.004,0.4,0.062,0.01,27.0,17.0,2021-06-21 16:00:00
111123,종로구,2021062117,0.004,0.4,0.065,0.012,26.0,17.0,2021-06-21 17:00:00
111123,종로구,2021062118,0.004,0.4,0.06,0.011,27.0,18.0,2021-06-21 18:00:00
111123,종로구,2021062119,0.004,0.4,0.052,0.012,27.0,19.0,2021-06-21 19:00:00
111123,종로구,2021062120,0.004,0.5,0.05,0.018,27.0,19.0,2021-06-21 20:00:00
111123,종로구,2021062121,0.003,0.4,0.057,0.013,25.0,17.0,2021-06-21 21:00:00
111123,종로구,2021062122,0.005,0.4,0.048,0.019,21.0,14.0,2021-06-21 22:00:00
111123,종로구,2021062123,0.003,0.5,0.044,0.023,23.0,18.0,2021-06-21 23:00:00
111123,종로구,2021062124,0.004,0.5,0.036,0.024,24.0,18.0,2021-06-22 00:00:00
111123,종로구,2021062201,0.003,0.3,0.033,0.01,26.0,15.0,2021-06-22 01:00:00
111123,종로구,2021062202,0.004,0.3,0.031,0.007,14.0,9.0,2021-06-22 02:00:00
111123,종로구,2021062203,0.002,0.3,0.03,0.007,10.0,9.0,2021-06-22 03:00:00
111123,종로구,2021062204,0.004,0.3,0.027,0.008,10.0,7.0,2021-06-22 04:00:00
111123,종로구,2021062205,0.003,0.3,0.025,0.009,13.0,8.0,2021-06-22 05:00:00
111123,종로구,2021062206,0.002,0.3,0.022,0.011,12.0,7.0,2021-06-22 06:00:00
111123,종로구,2021062207,0.004,0.3,0.022,0.012,9.0,5.0,2021-06-22 07:00:00
111123,종로구,2021062208,0.002,0.3,0.024,0.01,9.0,5.0,2021-06-22 08:00:00
111123,종로구,2021062209,0.003,0.4,0.024,0.016,13.0,7.0,2021-06-22 09:00:00
111123,종로구,2021062210,0.004,0.4,0.026,0.02,18.0,10.0,2021-06-22 10:00:00
111123,종로구,2021062211,0.005,0.4,0.031,0.022,21.0,12.0,2021-06-22 11:00:00
111123,종로구,2021062212,0.005,0.4,0.047,0.018,21.0,12.0,2021-06-22 12:00:00
111123,종로구,2021062213,0.004,0.4,0.06,0.017,23.0,13.0,2021-06-22 13:00:00
111123,종로구,2021062214,0.003,0.4,0.066,0.019,23.0,14.0,2021-06-22 14:00:00
111123,종로구,2021062215,0.003,0.4,0.062,0.018,31.0,17.0,2021-06-22 15:00:00
111123,종로구,2021062216,0.003,0.4,0.076,0.018,17.0,9.0,2021-06-22 16:00:00
111123,종로구,2021062217,0.004,0.5,0.089,0.022,27.0,18.0,2021-06-22 17:00:00
111123,종로구,2021062218,0.005,0.5,0.088,0.02,37.0,27.0,2021-06-22 18:00:00
111123,종로구,2021062219,0.005,0.5,0.076,0.019,39.0,26.0,2021-06-22 19:00:00
111123,종로구,2021062220,0.004,0.5,0.048,0.017,35.0,22.0,2021-06-22 20:00:00
111123,종로구,2021062221,0.004,0.4,0.036,0.014,20.0,14.0,2021-06-22 21:00:00
111123,종로구,2021062222,0.004,0.4,0.034,0.015,16.0,12.0,2021-06-22 22:00:00
111123,종로구,2021062223,0.003,0.4,0.042,0.015,14.0,10.0,2021-06-22 23:00:00
111123,종로구,2021062224,0.003,0.3,0.051,0.01,15.0,12.0,2021-06-23 00:00:00
111123,종로구,2021062301,0.003,0.3,0.046,0.008,12.0,12.0,2021-06-23 01:00:00
111123,종로구,2021062302,0.003,0.3,0.037,0.006,12.0,8.0,2021-06-23 02:00:00
111123,종로구,2021062303,0.004,0.3,0.03,0.005,10.0,8.0,2021-06-23 03:00:00
111123,종로구,2021062304,0.002,0.3,0.029,0.005,9.0,6.0,2021-06-23 04:00:00
111123,종로구,2021062305,0.003,0.3,0.026,0.006,10.0,5.0,2021-06-23 05:00:00
111123,종로구,2021062306,0.003,0.3,0.025,0.007,9.0,5.0,2021-06-23 06:00:00
111123,종로구,2021062307,0.003,0.3,0.02,0.011,7.0,4.0,2021-06-23 07:00:00
111123,종로구,2021062308,0.002,0.3,0.022,0.012,8.0,2.0,2021-06-23 08:00:00
111123,종로구,2021062309,0.005,0.3,0.026,0.01,10.0,3.0,2021-06-23 09:00:00
