측정소코드,측정소명,측정일시,SO2,CO,O3,NO2,PM10,PM25,time
111123,종로구,2022011214,0.003,0.5,0.025,0.016,20.0,12.0,2022-01-12 14:00:00
111123,종로구,2022011215,0.003,0.5,0.028,0.016,25.0,17.0,2022-01-12 15:00:00
111123,종로구,2022011216,0.004,0.5,0.029,0.016,28.0,20.0,2022-01-12 16:00:00
111123,종로구,2022011217,0.003,0.5,0.027,0.018,30.0,19.0,2022-01-12 17:00:00
111123,종로구,2022011218,0.003,0.6,0.022,0.023,42.0,30.0,2022-01-12 18:00:00
111123,종로구,2022011219,0.003,0.5,0.018,0.028,41.0,29.0,2022-01-12 19:00:00
111123,종로구,2022011220,0.003,0.5,0.017,0.028,30.0,21.0,2022-01-12 20:00:00
111123,종로구,2022011221,0.003,0.5,0.019,0.025,26.0,18.0,2022-01-12 21:00:00
111123,종로구,2022011222,0.003,0.5,0.02,0.023,24.0,17.0,2022-01-12 22:00:00
111123,종로구,2022011223,0.003,0.5,0.017,0.026,24.0,20.0,2022-01-12 23:00:00
111123,종로구,2022011224,0.003,0.5,0.02,0.022,25.0,17.0,2022-01-13 00:00:00
111123,종로구,2022011301,0.004,0.4,0.026,0.015,21.0,14.0,2022-01-13 01:00:00
111123,종로구,2022011302,0.003,0.4,0.029,0.012,19.0,13.0,2022-01-13 02:00:00
111123,종로구,2022011303,0.003,0.4,0.029,0.011,22.0,12.0,2022-01-13 03:00:00
111123,종로구,2022011304,0.003,0.4,0.029,0.011,15.0,11.0,2022-01-13 04:00:00
111123,종로구,2022011305,0.004,0.4,0.028,0.013,20.0,14.0,2022-01-13 05:00:00
111123,종로구,2022011306,0.003,0.4,0.024,0.016,19.0,14.0,2022-01-13 06:00:00
111123,종로구,2022011307,0.004,0.5,0.022,0.018,24.0,17.0,2022-01-13 07:00:00
111123,종로구,2022011308,0.003,0.5,0.015,0.023,32.0,22.0,2022-01-13 08:00:00
111123,종로구,2022011309,0.004,0.5,0.018,0.02,29.0,23.0,2022-01-13 09:00:00
111123,종로구,2022011310,0.004,0.5,0.017,0.021,31.0,18.0,2022-01-13 10:00:00
111123,종로구,2022011311,0.004,0.5,0.023,0.016,33.0,20.0,2022-01-13 11:00:00
111123,종로구,2022011312,0.004,0.6,0.025,0.014,46.0,20.0,2022-01-13 12:00:00
111123,종로구,2022011313,0.004,0.5,0.027,0.012,52.0,20.0,2022-01-13 13:00:00
111123,종로구,2022011314,0.004,0.4,0.029,0.011,48.0,13.0,2022-01-13 14:00:00
111123,종로구,2022011315,0.004,0.4,0.029,0.012,45.0,10.0,2022-01-13 15:00:00
111123,종로구,2022011316,0.003,0.4,0.029,0.012,42.0,11.0,2022-01-13 16:00:00
111123,종로구,2022011317,0.003,0.4,0.027,0.013,43.0,10.0,2022-01-13 17:00:00
111123,종로구,2022011318,0.004,0.4,0.025,0.015,44.0,12.0,2022-01-13 18:00:00
111123,종로구,2022011319,0.003,0.5,0.024,0.015,46.0,13.0,2022-01-13 19:00:00
111123,종로구,2022011320,0.004,0.5,0.022,0.016,39.0,16.0,2022-01-13 20:00:00
111123,종로구,2022011321,0.003,0.4,0.023,0.015,29.0,13.0,2022-01-13 21:00:00
111123,종로구,2022011322,0.004,0.5,0.021,0.016,30.0,16.0,2022-01-13 22:00:00
111123,종로구,2022011323,0.003,0.4,0.022,0.015,26.0,14.0,2022-01-13 23:00:00
111123,종로구,2022011324,0.003,0.4,0.02,0.017,23.0,12.0,2022-01-14 00:00:00
111123,종로구,2022011401,0.003,0.4,0.021,0.015,28.0,15.0,2022-01-14 01:00:00
111123,종로구,2022011402,0.003,0.4,0.021,0.015,25.0,14.0,2022-01-14 02:00:00
111123,종로구,2022011403,0.004,0.4,0.023,0.012,24.0,15.0,2022-01-14 03:00:00
111123,종로구,2022011404,0.004,0.4,0.022,0.014,24.0,13.0,2022-01-14 04:00:00
111123,종로구,2022011405,0.003,0.5,0.019,0.015,20.0,13.0,2022-01-14 05:00:00
111123,종로구,2022011406,0.004,0.5,0.011,0.025,25.0,14.0,2022-01-14 06:00:00
111123,종로구,2022011407,0.004,0.5,0.006,0.029,22.0,11.0,2022-01-14 07:00:00
111123,종로구,2022011408,0.004,0.5,0.007,0.028,24.0,13.0,2022-01-14 08:00:00
111123,종로구,2022011409,0.004,0.6,0.008,0.028,29.0,13.0,2022-01-14 09:00:00
111123,종로구,2022011410,0.004,0.5,0.016,0.02,18.0,8.0,2022-01-14 10:00:00
111123,종로구,2022011411,0.004,0.6,0.015,0.024,24.0,13.0,2022-01-14 11:00:00
111123,종로구,2022011412,0.004,0.7,0.013,0.032,32.0,18.0,2022-01-14 12:00:00
111123,종로구,2022011413,0.005,0.7,0.012,0.035,38.0,23.0,2022-01-14 13:00:00
111123,종로구,2022011414,0.005,0.6,0.014,0.03,30.0,18.0,2022-01-14 14:00:00
111123,종로구,2022011415,0.004,0.5,0.018,0.027,36.0,24.0,2022-01-14 15:00:00
111123,종로구,2022011416,0.004,0.5,0.016,0.029,26.0,15.0,2022-01-14 16:00:00
111123,종로구,2022011417,0.004,0.5,0.013,0.034,43.0,22.0,2022-01-14 17:00:00
111123,종로구,2022011418,0.004,0.6,0.006,0.043,38.0,25.0,2022-01-14 18:00:00
111123,종로구,2022011419,0.004,0.8,0.002,0.049,43.0,26.0,2022-01-14 19:00:00
111123,종로구,2022011420,0.004,0.8,0.003,0.05,43.0,26.0,2022-01-14 20:00:00
111123,종로구,2022011421,0.004,0.6,0.002,0.049,43.0,26.0,2022-01-14 21:00:00
111123,종로구,2022011422,0.004,0.6,0.005,0.042,42.0,26.0,2022-01-14 22:00:00
111123,종로구,2022011423,0.004,0.5,0.012,0.033,37.0,26.0,2022-01-14 23:00:00
111123,종로구,2022011424,0.003,0.5,0.01,0.035,34.0,22.0,2022-01-15 00:00:00
111123,종로구,2022011501,0.004,0.9,0.003,0.053,35.0,24.0,2022-01-15 01:00:00
111123,종로구,2022011502,0.004,0.8,0.002,0.052,40.0,24.0,2022-01-15 02:00:00
111123,종로구,2022011503,0.004,0.8,0.002,0.051,38.0,26.0,2022-01-15 03:00:00
111123,종로구,2022011504,0.004,0.9,0.002,0.053,37.0,26.0,2022-01-15 04:00:00
111123,종로구,2022011505,0.004,0.9,0.002,0.051,42.0,26.0,2022-01-15 05:00:00
111123,종로구,2022011506,0.004,0.9,0.002,0.049,38.0,27.0,2022-01-15 06:00:00
111123,종로구,2022011507,0.004,0.7,0.002,0.045,38.0,31.0,2022-01-15 07:00:00
111123,종로구,2022011508,0.004,0.7,0.002,0.046,36.0,26.0,2022-01-15 08:00:00
111123,종로구,2022011509,0.004,0.8,0.003,0.047,37.0,24.0,2022-01-15 09:00:00
111123,종로구,2022011510,0.004,0.8,0.005,0.045,38.0,25.0,2022-01-15 10:00:00
111123,종로구,2022011511,0.005,0.9,0.005,0.05,49.0,31.0,2022-01-15 11:00:00
111123,종로구,2022011512,0.005,0.8,0.007,0.048,47.0,29.0,2022-01-15 12:00:00
111123,종로구,2022011513,0.005,0.8,0.006,0.047,53.0,38.0,2022-01-15 13:00:00
111123,종로구,2022011514,0.004,0.8,0.005,0.05,48.0,34.0,2022-01-15 14:00:00
111123,종로구,2022011515,0.005,0.8,0.004,0.051,54.0,37.0,2022-01-15 15:00:00
111123,종로구,2022011516,0.005,0.8,0.004,0.052,50.0,33.0,2022-01-15 16:00:00
111123,종로구,2022011517,0.004,0.8,0.003,0.052,54.0,34.0,2022-01-15 17:00:00
111123,종로구,2022011518,0.004,0.8,0.002,0.053,51.0,34.0,2022-01-15 18:00:00
111123,종로구,2022011519,0.005,0.8,0.002,0.054,49.0,34.0,2022-01-15 19:00:00
111123,종로구,2022011520,0.004,0.8,0.002,0.053,42.0,30.0,2022-01-15 20:00:00
111123,종로구,2022011521,0.005,0.9,0.002,0.054,43.0,30.0,2022-01-15 21:00:00
111123,종로구,2022011522,0.005,1.0,0.002,0.057,43.0,32.0,2022-01-15 22:00:00
111123,종로구,2022011523,0.005,1.1,0.002,0.062,49.0,37.0,2022-01-15 23:00:00
111123,종로구,2022011524,0.005,1.1,0.002,0.061,44.0,32.0,2022-01-16 00:00:00
111123,종로구,2022011601,0.004,1.2,0.002,0.062,45.0,33.0,2022-01-16 01:00:00
111123,종로구,2022011602,0.004,1.2,0.002,0.059,42.0,33.0,2022-01-16 02:00:00
111123,종로구,2022011603,0.004,0.7,0.006,0.039,46.0,33.0,2022-01-16 03:00:00
111123,종로구,2022011604,0.004,0.6,0.011,0.032,48.0,34.0,2022-01-16 04:00:00
111123,종로구,2022011605,0.003,0.5,0.016,0.021,62.0,45.0,2022-01-16 05:00:00
111123,종로구,2022011606,0.003,0.6,0.009,0.027,68.0,51.0,2022-01-16 06:00:00
111123,종로구,2022011607,0.003,0.7,0.01,0.025,72.0,55.0,2022-01-16 07:00:00
111123,종로구,2022011608,0.003,0.8,0.01,0.023,81.0,63.0,2022-01-16 08:00:00
111123,종로구,2022011609,0.003,0.7,0.014,0.018,75.0,62.0,2022-01-16 09:00:00
111123,종로구,2022011610,0.003,0.6,0.02,0.012,55.0,37.0,2022-01-16 10:00:00
111123,종로구,2022011611,0.004,0.5,0.024,0.013,47.0,35.0,2022-01-16 11:00:00
111123,종로구,2022011612,0.003,0.5,0.027,0.013,45.0,32.0,2022-01-16 12:00:00
111123,종로구,2022011613,0.003,0.4,0.031,0.011,41.0,26.0,2022-01-16 13:00:00
111123,종로구,2022011614,0.003,0.4,0.034,0.01,36.0,23.0,2022-01-16 14:00:00
111123,종로구,2022011615,0.003,0.4,0.035,0.01,31.0,18.0,2022-01-16 15:00:00
111123,종로구,2022011616,0.003,0.4,0.033,0.013,32.0,17.0,2022-01-16 16:00:00
111123,종로구,2022011617,0.004,0.4,0.032,0.014,35.0,14.0,2022-01-16 17:00:00
111123,종로구,2022011618,0.003,0.4,0.029,0.016,30.0,14.0,2022-01-16 18:00:00
111123,종로구,2022011619,0.003,0.4,0.025,0.019,30.0,13.0,2022-01-16 19:00:00
111123,종로구,2022011620,0.003,0.4,0.027,0.017,27.0,11.0,2022-01-16 20:00:00
111123,종로구,2022011621,0.003,0.4,0.028,0.015,20.0,9.0,2022-01-16 21:00:00
111123,종로구,2022011622,0.003,0.4,0.028,0.014,17.0,9.0,2022-01-16 22:00:00
111123,종로구,2022011623,0.003,0.4,0.029,0.011,18.0,11.0,2022-01-16 23:00:00
111123,종로구,2022011624,0.003,0.4,0.03,0.011,19.0,11.0,2022-01-17 00:00:00
111123,종로구,2022011701,0.003,0.4,0.029,0.011,22.0,11.0,2022-01-17 01:00:00
111123,종로구,2022011702,0.003,0.4,0.026,0.013,21.0,12.0,2022-01-17 02:00:00
111123,종로구,2022011703,0.003,0.4,0.025,0.014,21.0,12.0,2022-01-17 03:00:00
111123,종로구,2022011704,0.003,0.4,0.027,0.012,20.0,12.0,2022-01-17 04:00:00
111123,종로구,2022011705,0.003,0.4,0.027,0.012,20.0,14.0,2022-01-17 05:00:00
111123,종로구,2022011706,0.003,0.5,0.021,0.018,25.0,15.0,2022-01-17 06:00:00
111123,종로구,2022011707,0.003,0.6,0.009,0.032,17.0,11.0,2022-01-17 07:00:00
111123,종로구,2022011708,0.004,0.7,0.002,0.045,22.0,13.0,2022-01-17 08:00:00
111123,종로구,2022011709,0.003,0.9,0.003,0.05,26.0,17.0,2022-01-17 09:00:00
111123,종로구,2022011710,0.003,0.6,0.012,0.034,23.0,12.0,2022-01-17 10:00:00
111123,종로구,2022011711,0.004,0.5,0.018,0.027,24.0,13.0,2022-01-17 11:00:00
111123,종로구,2022011712,0.004,0.5,0.018,0.028,26.0,15.0,2022-01-17 12:00:00
111123,종로구,2022011713,0.0033847592332865825,0.5767180925666199,0.024673211781206173,0.027864422627395982,40.5631479736098,27.288992974238877,2022-01-17 13:00:00
111123,종로구,2022011714,0.0033847592332865825,0.5767180925666199,0.024673211781206173,0.027864422627395982,40.5631479736098,27.288992974238877,2022-01-17 14:00:00
111123,종로구,2022011715,0.004,0.4,0.022,0.022,13.0,10.333333333333334,2022-01-17 15:00:00
111123,종로구,2022011716,0.003,0.5,0.019,0.028,27.0,16.0,2022-01-17 16:00:00
111123,종로구,2022011717,0.003,0.5,0.018,0.027,25.0,16.0,2022-01-17 17:00:00
111123,종로구,2022011718,0.003,0.5,0.02,0.025,24.0,18.0,2022-01-17 18:00:00
111123,종로구,2022011719,0.004,0.5,0.025,0.018,24.0,19.0,2022-01-17 19:00:00
111123,종로구,2022011720,0.003,0.5,0.028,0.017,24.0,18.0,2022-01-17 20:00:00
111123,종로구,2022011721,0.003,0.5,0.029,0.014,28.0,14.0,2022-01-17 21:00:00
111123,종로구,2022011722,0.004,0.5,0.028,0.014,31.0,18.0,2022-01-17 22:00:00
111123,종로구,2022011723,0.004,0.5,0.026,0.015,35.0,20.0,2022-01-17 23:00:00
111123,종로구,2022011724,0.004,0.5,0.025,0.015,33.0,20.0,2022-01-18 00:00:00
111123,종로구,2022011801,0.004,0.5,0.026,0.013,36.0,23.0,2022-01-18 01:00:00
111123,종로구,2022011802,0.004,0.5,0.028,0.01,34.0,17.0,2022-01-18 02:00:00
111123,종로구,2022011803,0.004,0.5,0.029,0.009,36.0,18.0,2022-01-18 03:00:00
111123,종로구,2022011804,0.003,0.5,0.025,0.012,35.0,19.0,2022-01-18 04:00:00
111123,종로구,2022011805,0.004,0.5,0.022,0.014,39.0,20.0,2022-01-18 05:00:00
111123,종로구,2022011806,0.004,0.5,0.014,0.023,33.0,18.0,2022-01-18 06:00:00
111123,종로구,2022011807,0.004,0.5,0.015,0.021,35.0,20.0,2022-01-18 07:00:00
111123,종로구,2022011808,0.004,0.5,0.012,0.024,35.0,21.0,2022-01-18 08:00:00
111123,종로구,2022011809,0.004,0.6,0.01,0.028,34.0,21.0,2022-01-18 09:00:00
111123,종로구,2022011810,0.004,0.6,0.017,0.022,31.0,19.0,2022-01-18 10:00:00
111123,종로구,2022011811,0.004,0.5,0.024,0.017,34.0,23.0,2022-01-18 11:00:00
111123,종로구,2022011812,0.004,0.6,0.022,0.02,33.0,21.0,2022-01-18 12:00:00
111123,종로구,2022011813,0.003,0.5,0.025,0.018,35.0,21.0,2022-01-18 13:00:00
111123,종로구,2022011814,0.004,0.5,0.027,0.017,29.0,19.0,2022-01-18 14:00:00
111123,종로구,2022011815,0.004,0.5,0.028,0.019,34.0,25.0,2022-01-18 15:00:00
111123,종로구,2022011816,0.003,0.5,0.027,0.02,35.0,24.0,2022-01-18 16:00:00
111123,종로구,2022011817,0.003,0.5,0.025,0.022,36.0,21.0,2022-01-18 17:00:00
111123,종로구,2022011818,0.004,0.5,0.023,0.024,41.0,25.0,2022-01-18 18:00:00
111123,종로구,2022011819,0.003,0.6,0.019,0.029,39.0,25.0,2022-01-18 19:00:00
111123,종로구,2022011820,0.004,0.7,0.01,0.039,39.0,26.0,2022-01-18 20:00:00
111123,종로구,2022011821,0.003,0.6,0.007,0.042,43.0,31.0,2022-01-18 21:00:00
111123,종로구,2022011822,0.004,0.7,0.003,0.047,41.0,31.0,2022-01-18 22:00:00
111123,종로구,2022011823,0.003,0.6,0.004,0.044,41.0,31.0,2022-01-18 23:00:00
111123,종로구,2022011824,0.003,0.6,0.008,0.039,38.0,29.0,2022-01-19 00:00:00
111123,종로구,2022011901,0.003,0.5,0.019,0.025,36.0,26.0,2022-01-19 01:00:00
111123,종로구,2022011902,0.003,0.5,0.024,0.019,31.0,23.0,2022-01-19 02:00:00
111123,종로구,2022011903,0.003,0.6,0.016,0.027,32.0,24.0,2022-01-19 03:00:00
111123,종로구,2022011904,0.004,0.8,0.003,0.049,32.0,25.0,2022-01-19 04:00:00
111123,종로구,2022011905,0.004,0.9,0.002,0.053,38.0,30.0,2022-01-19 05:00:00
111123,종로구,2022011906,0.004,0.7,0.004,0.042,38.0,29.0,2022-01-19 06:00:00
111123,종로구,2022011907,0.004,0.7,0.003,0.044,38.0,30.0,2022-01-19 07:00:00
111123,종로구,2022011908,0.004,0.8,0.002,0.05,39.0,31.0,2022-01-19 08:00:00
111123,종로구,2022011909,0.004,1.0,0.002,0.055,44.0,34.0,2022-01-19 09:00:00
111123,종로구,2022011910,0.005,1.0,0.003,0.055,44.0,33.0,2022-01-19 10:00:00
111123,종로구,2022011911,0.004,0.9,0.003,0.056,42.0,30.0,2022-01-19 11:00:00
111123,종로구,2022011912,0.004,0.8,0.005,0.05,43.0,32.0,2022-01-19 12:00:00
111123,종로구,2022011913,0.004,0.8,0.004,0.049,46.0,34.0,2022-01-19 13:00:00
111123,종로구,2022011914,0.003,0.8,0.005,0.051,51.0,40.0,2022-01-19 14:00:00
111123,종로구,2022011915,0.004,0.8,0.005,0.052,54.0,45.0,2022-01-19 15:00:00
111123,종로구,2022011916,0.004,0.9,0.004,0.052,52.0,45.0,2022-01-19 16:00:00
111123,종로구,2022011917,0.003,0.8,0.005,0.049,58.0,50.0,2022-01-19 17:00:00
111123,종로구,2022011918,0.004,0.7,0.013,0.037,48.0,41.0,2022-01-19 18:00:00
111123,종로구,2022011919,0.003,0.7,0.03,0.02,42.0,36.0,2022-01-19 19:00:00
111123,종로구,2022011920,0.003,0.7,0.029,0.02,56.0,47.0,2022-01-19 20:00:00
111123,종로구,2022011921,0.003,0.6,0.03,0.017,61.0,49.0,2022-01-19 21:00:00
111123,종로구,2022011922,0.003,0.6,0.027,0.02,56.0,47.0,2022-01-19 22:00:00
111123,종로구,2022011923,0.003,0.6,0.027,0.017,52.0,45.0,2022-01-19 23:00:00
111123,종로구,2022011924,0.003,0.6,0.025,0.021,45.0,41.0,2022-01-20 00:00:00
111123,종로구,2022012001,0.003,0.6,0.025,0.019,45.0,38.0,2022-01-20 01:00:00
111123,종로구,2022012002,0.003,0.6,0.023,0.021,43.0,36.0,2022-01-20 02:00:00
111123,종로구,2022012003,0.003,0.7,0.02,0.023,40.0,34.0,2022-01-20 03:00:00
111123,종로구,2022012004,0.003,0.7,0.011,0.032,39.0,32.0,2022-01-20 04:00:00
111123,종로구,2022012005,0.003,0.7,0.01,0.035,40.0,30.0,2022-01-20 05:00:00
111123,종로구,2022012006,0.003,0.7,0.008,0.037,39.0,31.0,2022-01-20 06:00:00
111123,종로구,2022012007,0.003,0.7,0.007,0.038,45.0,33.0,2022-01-20 07:00:00
111123,종로구,2022012008,0.003,0.8,0.003,0.045,45.0,37.0,2022-01-20 08:00:00
111123,종로구,2022012009,0.003,0.9,0.004,0.047,50.0,41.0,2022-01-20 09:00:00
111123,종로구,2022012010,0.004,1.0,0.007,0.045,45.0,38.0,2022-01-20 10:00:00
111123,종로구,2022012011,0.004,0.8,0.012,0.039,52.0,41.0,2022-01-20 11:00:00
111123,종로구,2022012012,0.004,0.7,0.017,0.033,43.0,34.0,2022-01-20 12:00:00
111123,종로구,2022012013,0.004,0.6,0.022,0.028,37.0,31.0,2022-01-20 13:00:00
111123,종로구,2022012014,0.004,0.6,0.023,0.028,29.0,23.0,2022-01-20 14:00:00
111123,종로구,2022012015,0.004,0.7,0.014,0.041,38.0,32.0,2022-01-20 15:00:00
111123,종로구,2022012016,0.004,0.6,0.017,0.036,43.0,37.0,2022-01-20 16:00:00
111123,종로구,2022012017,0.004,0.6,0.022,0.031,41.0,30.0,2022-01-20 17:00:00
111123,종로구,2022012018,0.004,0.6,0.022,0.031,36.0,31.0,2022-01-20 18:00:00
111123,종로구,2022012019,0.004,0.6,0.022,0.029,29.0,28.0,2022-01-20 19:00:00
111123,종로구,2022012020,0.003,0.6,0.022,0.028,34.0,29.0,2022-01-20 20:00:00
111123,종로구,2022012021,0.003,0.6,0.021,0.03,36.0,31.0,2022-01-20 21:00:00
111123,종로구,2022012022,0.004,0.8,0.01,0.043,28.0,25.0,2022-01-20 22:00:00
111123,종로구,2022012023,0.004,0.8,0.003,0.054,28.0,25.0,2022-01-20 23:00:00
111123,종로구,2022012024,0.003,0.7,0.005,0.05,27.0,24.0,2022-01-21 00:00:00
111123,종로구,2022012101,0.003,0.7,0.008,0.047,29.0,24.0,2022-01-21 01:00:00
111123,종로구,2022012102,0.003,0.6,0.012,0.04,27.0,22.0,2022-01-21 02:00:00
111123,종로구,2022012103,0.003,0.7,0.013,0.039,32.0,24.0,2022-01-21 03:00:00
111123,종로구,2022012104,0.004,0.7,0.004,0.047,32.0,26.0,2022-01-21 04:00:00
111123,종로구,2022012105,0.003,0.7,0.003,0.046,33.0,25.0,2022-01-21 05:00:00
111123,종로구,2022012106,0.003,0.8,0.003,0.047,34.0,29.0,2022-01-21 06:00:00
111123,종로구,2022012107,0.003,0.8,0.002,0.049,34.0,32.0,2022-01-21 07:00:00
111123,종로구,2022012108,0.003,0.9,0.002,0.053,39.0,33.0,2022-01-21 08:00:00
111123,종로구,2022012109,0.004,1.0,0.003,0.056,38.0,32.0,2022-01-21 09:00:00
111123,종로구,2022012110,0.003,0.8,0.01,0.041,33.0,26.0,2022-01-21 10:00:00
111123,종로구,2022012111,0.004,0.7,0.01,0.043,38.0,29.0,2022-01-21 11:00:00
111123,종로구,2022012112,0.004,0.6,0.015,0.036,36.0,27.0,2022-01-21 12:00:00
111123,종로구,2022012113,0.004,0.6,0.02,0.03,34.0,28.0,2022-01-21 13:00:00
111123,종로구,2022012114,0.004,0.5,0.025,0.027,27.0,22.0,2022-01-21 14:00:00
111123,종로구,2022012115,0.004,0.5,0.026,0.028,28.0,23.0,2022-01-21 15:00:00
111123,종로구,2022012116,0.004,0.5,0.024,0.03,29.0,24.0,2022-01-21 16:00:00
111123,종로구,2022012117,0.003,0.5,0.018,0.04,36.0,23.0,2022-01-21 17:00:00
111123,종로구,2022012118,0.004,0.7,0.009,0.049,40.0,30.0,2022-01-21 18:00:00
111123,종로구,2022012119,0.004,1.0,0.003,0.061,40.0,31.0,2022-01-21 19:00:00
111123,종로구,2022012120,0.005,1.4,0.002,0.064,45.0,36.0,2022-01-21 20:00:00
111123,종로구,2022012121,0.004,1.2,0.002,0.062,47.0,39.0,2022-01-21 21:00:00
111123,종로구,2022012122,0.005,1.4,0.002,0.072,44.0,35.0,2022-01-21 22:00:00
111123,종로구,2022012123,0.005,1.2,0.002,0.068,43.0,36.0,2022-01-21 23:00:00
111123,종로구,2022012124,0.005,1.3,0.002,0.072,40.0,32.0,2022-01-22 00:00:00
111123,종로구,2022012201,0.004,1.2,0.002,0.069,42.0,36.0,2022-01-22 01:00:00
111123,종로구,2022012202,0.005,1.2,0.002,0.067,41.0,32.0,2022-01-22 02:00:00
111123,종로구,2022012203,0.005,1.3,0.002,0.063,44.0,34.0,2022-01-22 03:00:00
111123,종로구,2022012204,0.005,1.2,0.002,0.061,41.0,35.0,2022-01-22 04:00:00
111123,종로구,2022012205,0.004,1.1,0.002,0.057,44.0,37.0,2022-01-22 05:00:00
111123,종로구,2022012206,0.005,1.1,0.002,0.055,42.0,37.0,2022-01-22 06:00:00
111123,종로구,2022012207,0.004,1.0,0.002,0.054,44.0,37.0,2022-01-22 07:00:00
111123,종로구,2022012208,0.004,1.0,0.002,0.055,40.0,36.0,2022-01-22 08:00:00
111123,종로구,2022012209,0.004,1.0,0.003,0.056,44.0,39.0,2022-01-22 09:00:00
111123,종로구,2022012210,0.004,1.0,0.004,0.054,43.0,37.0,2022-01-22 10:00:00
111123,종로구,2022012211,0.005,0.8,0.006,0.049,47.0,37.0,2022-01-22 11:00:00
111123,종로구,2022012212,0.004,0.8,0.009,0.045,43.0,33.0,2022-01-22 12:00:00
111123,종로구,2022012213,0.005,0.8,0.011,0.045,43.0,35.0,2022-01-22 13:00:00
111123,종로구,2022012214,0.005,0.9,0.012,0.05,49.0,39.0,2022-01-22 14:00:00
111123,종로구,2022012215,0.006,0.9,0.01,0.054,60.0,51.0,2022-01-22 15:00:00
111123,종로구,2022012216,0.005,0.8,0.012,0.055,61.0,52.0,2022-01-22 16:00:00
111123,종로구,2022012217,0.005,0.8,0.008,0.062,66.0,61.0,2022-01-22 17:00:00
111123,종로구,2022012218,0.006,0.9,0.003,0.067,70.0,59.0,2022-01-22 18:00:00
111123,종로구,2022012219,0.006,0.8,0.004,0.058,70.0,57.0,2022-01-22 19:00:00
111123,종로구,2022012220,0.005,0.8,0.003,0.058,53.0,43.0,2022-01-22 20:00:00
111123,종로구,2022012221,0.005,0.9,0.002,0.061,56.0,44.0,2022-01-22 21:00:00
111123,종로구,2022012222,0.005,1.0,0.002,0.06,54.0,44.0,2022-01-22 22:00:00
111123,종로구,2022012223,0.005,1.0,0.002,0.061,56.0,46.0,2022-01-22 23:00:00
111123,종로구,2022012224,0.004,0.7,0.005,0.052,45.0,40.0,2022-01-23 00:00:00
111123,종로구,2022012301,0.005,0.6,0.01,0.044,42.0,34.0,2022-01-23 01:00:00
111123,종로구,2022012302,0.004,0.6,0.012,0.041,40.0,34.0,2022-01-23 02:00:00
111123,종로구,2022012303,0.005,0.7,0.013,0.038,41.0,36.0,2022-01-23 03:00:00
111123,종로구,2022012304,0.004,0.7,0.006,0.049,43.0,39.0,2022-01-23 04:00:00
111123,종로구,2022012305,0.005,0.8,0.008,0.044,45.0,42.0,2022-01-23 05:00:00
111123,종로구,2022012306,0.004,0.7,0.009,0.041,47.0,38.0,2022-01-23 06:00:00
111123,종로구,2022012307,0.004,0.7,0.01,0.038,49.0,40.0,2022-01-23 07:00:00
111123,종로구,2022012308,0.004,0.7,0.007,0.042,49.0,39.0,2022-01-23 08:00:00
111123,종로구,2022012309,0.004,0.7,0.01,0.04,51.0,42.0,2022-01-23 09:00:00
111123,종로구,2022012310,0.004,0.9,0.008,0.046,51.0,42.0,2022-01-23 10:00:00
111123,종로구,2022012311,0.004,1.0,0.008,0.051,57.0,47.0,2022-01-23 11:00:00
111123,종로구,2022012312,0.005,0.8,0.014,0.041,58.0,49.0,2022-01-23 12:00:00
111123,종로구,2022012313,0.005,0.8,0.026,0.029,57.0,51.0,2022-01-23 13:00:00
111123,종로구,2022012314,0.005,0.7,0.037,0.022,63.0,54.0,2022-01-23 14:00:00
111123,종로구,2022012315,0.005,0.8,0.039,0.024,63.0,58.0,2022-01-23 15:00:00
111123,종로구,2022012316,0.005,0.8,0.035,0.029,72.0,61.0,2022-01-23 16:00:00
111123,종로구,2022012317,0.005,0.8,0.037,0.028,74.0,60.0,2022-01-23 17:00:00
111123,종로구,2022012318,0.004,0.8,0.038,0.026,80.0,65.0,2022-01-23 18:00:00
111123,종로구,2022012319,0.004,0.9,0.034,0.028,79.0,65.0,2022-01-23 19:00:00
111123,종로구,2022012320,0.004,0.9,0.029,0.031,83.0,68.0,2022-01-23 20:00:00
111123,종로구,2022012321,0.004,1.0,0.018,0.042,88.0,74.0,2022-01-23 21:00:00
111123,종로구,2022012322,0.003,1.1,0.006,0.058,79.0,63.0,2022-01-23 22:00:00
111123,종로구,2022012323,0.004,0.9,0.017,0.042,75.0,62.0,2022-01-23 23:00:00
111123,종로구,2022012324,0.004,1.0,0.008,0.051,65.0,55.0,2022-01-24 00:00:00
111123,종로구,2022012401,0.004,0.8,0.013,0.044,57.0,47.0,2022-01-24 01:00:00
111123,종로구,2022012402,0.004,0.8,0.016,0.039,44.0,37.0,2022-01-24 02:00:00
111123,종로구,2022012403,0.004,0.8,0.013,0.042,36.0,31.0,2022-01-24 03:00:00
111123,종로구,2022012404,0.004,0.7,0.014,0.04,28.0,24.0,2022-01-24 04:00:00
111123,종로구,2022012405,0.003,0.7,0.011,0.044,21.0,19.0,2022-01-24 05:00:00
111123,종로구,2022012406,0.003,0.6,0.016,0.036,17.0,14.0,2022-01-24 06:00:00
111123,종로구,2022012407,0.003,0.5,0.013,0.038,13.0,11.0,2022-01-24 07:00:00
111123,종로구,2022012408,0.003,0.6,0.006,0.051,11.0,10.0,2022-01-24 08:00:00
